湖 南（955座）


序号 宫观名称 地址 派别
390 观音岩宫 湖南省邵阳市隆回县石门乡新民村 全真

391 天仙观 湖南省邵阳市邵东县双凤乡古奇村 正一

392 高田道观 湖南省邵阳市邵东县两市镇高田村 正一

393 张公庙 湖南省邵阳市邵东县两市镇大田社区 正一

394 雷祖殿 湖南省邵阳市邵东县两市镇梅岭村 正一

395 灵官殿 湖南省邵阳市邵东县两市镇港南社区 正一

396 五云圣殿 湖南省邵阳市邵东县周官桥乡胜利村 正一

397 迎峰观 湖南省邵阳市邵东县双凤乡迎峰村 正一

398 观音殿 湖南省邵阳市邵东县黑田铺乡毫里村 正一

399 莲荷观 湖南省邵阳市邵东县佘田桥镇联民村 正一

400 中天观 湖南省邵阳市邵阳县五丰铺镇中天观 正一

401 高霞山观 湖南省邵阳市邵阳县五丰铺镇高霞山 正一

402 结缘宫 湖南省邵阳市邵阳县郦家坪镇蔡家田村 正一

403 佘湖道观 湖南省邵阳市双清区建设路佘湖山 全真

404 玉清宫 湖南省邵阳市双清区建设路佘湖山 全真

405 龙局观 湖南省邵阳市武冈市马坪乡龙局村 正一

406 武穆宫 湖南省邵阳市武冈市司马冲镇长权村 正一

407 杨李寨 湖南省邵阳市新宁县回龙镇花亭村 正一

408 舜皇宫 湖南省邵阳市新宁县舜皇山林场 正一

409 金珠灵山 湖南省邵阳市新宁县黄金乡黄茶村 正一

410 紫霞宫 湖南省邵阳市新宁县崀山镇崀笏村 正一

411 伍公祠 湖南省邵阳市新宁县黄龙镇沉水村 正一

412 太平祠 湖南省邵阳市新宁县高桥镇高桥村 正一

413 峒善祠 湖南省邵阳市新宁县高桥镇司机村 正一

414 杨柳寨 湖南省邵阳市新宁县回龙寺镇杨家村 正一

415 万字寨 湖南省邵阳市新宁县麻林乡万字寨 正一

416 崀山水府祠 湖南省邵阳市新宁县金石镇藕塘村 正一

417 笃庆祠 湖南省邵阳市新宁县回龙寺镇笃庆村 正一

418 马口观 湖南省邵阳市新宁县回龙寺镇南届村2组 正一

419 千秋寨 湖南省邵阳市新宁县安山乡安山村 正一

420 蒋公祠 湖南省邵阳市新宁县巡田乡腊元村 正一

421 龙华寨 湖南省邵阳市新宁县高桥镇司机村 正一

422 清风祠 湖南省邵阳市新宁县高桥镇月塘村 正一

423 岳武穆祠 湖南省邵阳市新宁县高桥镇烟村村 正一

424 螺丝寨 湖南省邵阳市新宁县高桥镇中房村 正一

425 彭公祠 湖南省邵阳市新宁县黄龙镇黄龙村 正一

426 文仙观 湖南省邵阳市新邵县巨口铺镇文仙村 正一

427 韶山老龙大圣庙 湖南省湘潭市韶山市永义乡狮山村 正一

428 石公庙 湖南省湘潭市九华示范区红星村 正一

429 灵官庙 湖南省湘潭市九华示范区石马村向家组 正一

430 灵官庙 湖南省湘潭市九华示范区吉利社区 正一

431 仙峰宫 湖南省湘潭市九华示范区狮山村 正一

432 土地庙 湖南省湘潭市湘潭县中路铺镇银泉村潭子塘组 正一

433 雨坛庙 湖南省湘潭市湘潭县中路铺镇荷塘村天螺组 正一

434 云泉宫 湖南省湘潭市湘潭县中路铺镇中云村 正一

435 仰山大王庙 湖南省湘潭市湘潭县白石镇广桥村西冲铺 正一

436 法通庙 湖南省湘潭市湘潭县河口镇古塘村凤凰组 正一

437 法通庙 湖南省湘潭市湘潭县河口镇董泉村兴无组 正一

438 凤灵寺 湖南省湘潭市湘潭县白石镇潭口村又公组 正一

439 伽蓝庙 湖南省湘潭市湘潭县中路铺镇水口村 正一

440 毛仙庙 湖南省湘潭市湘潭县白石镇杏花村毛塘组 正一

441 汤仙庙 湖南省湘潭市湘潭县中路铺镇荷塘村太平组 正一

442 白马观 湖南省湘潭市湘潭县梅林桥镇安营村胜利组 正一

443 法清庙 湖南省湘潭市湘潭县中路铺镇太平村 正一

444 城隍庙 湖南省湘潭市湘潭县茶恩寺镇双阳村孙家组 正一

445 法通庙 湖南省湘潭市湘潭县河口镇董泉村 正一

446 三清观 湖南省湘潭市湘乡市月山镇鹏山村 正一

447 三仙观 湖南省湘潭市湘乡市东郊乡新江村 正一

448 观圣殿 湖南省湘潭市湘乡市金薮乡耙石村 正一

449 雷祖殿 湖南省湘乡市白田镇熏山村 正一

450 真武祖师殿 湖南省湘潭市湘乡市中沙镇梅龙村 正一

451 包青天庙 湖南省湘潭市湘乡市山枣镇城埠村 正一

452 祖师殿 湖南省湘潭市湘乡市梅桥镇福海村 正一

453 地母宫 湖南省湘潭市湘乡市龙洞镇石塘村 正一

454 仙峰庙 湖南省湘潭市雨湖区先锋乡先锋村 正一

455 灵官庙 湖南省湘潭市雨湖区护潭乡红星村大坡塘 正一

456 法雷观 湖南省湘潭市雨湖区沿江西路771号 正一

457 东岳庙 湖南省湘潭市雨湖区沿江东路63号 正一

458 五保寺 湖南省湘潭市雨湖区响塘乡 正一

459 土地庙 湖南省湘潭市岳塘区荷塘乡双阜村 正一

460 赦龙宫 湖南省湘潭市岳塘区东坪街道万福社区张公庙. 正一

461 龙王狮神庙 湖南省湘潭市岳塘区霞城乡阳塘村 正一

462 天 师 宫 湖南省湘潭市岳塘区宝塔街道东湖路264号 全真

463 王爷殿 湖南省湘潭昭山示范区易家湾镇蒿塘村周保组 正一

464 龙王庙 湖南省湘潭昭山示范区易家湾镇窑洲社区 正一

465 三清玉皇宫 湖南省湘西自治州凤凰县官庄乡黄粟溪村 正一

466 三王庙 湖南省湘西自治州凤凰县沱江镇古城 正一

467 天后宫 湖南省湘西自治州凤凰县沱江镇古城 正一

468 三槐坛 湖南省湘西自治州永顺县灵溪镇富坪村 正一

469 祖司殿 湖南省湘西自治州永顺县灵溪镇老司城村 正一

470 玄妙应化坛 永顺县对山乡青龙村 正一

471 清微雷坛 永顺县万坪镇龙寨村 正一

472 普庵坛 湖南省湘西自治州永顺县首车镇吴家寨居委会 正一

473 救苦雷坛 湖南省湘西自治州永顺县回龙乡龙凤村 正一

474 演教雷坛 湖南省湘西自治州永顺县高坪乡那咱村 正一

475 将军寺 湖南省益阳市安化县仙溪山口管区 正一

476 关圣宫 湖南省益阳市赫山区龙光桥镇羊舞岭村 正一

477 关圣庙 湖南省益阳市赫山区会龙山龙山港社区 正一

478 南岳行宫 湖南省益阳市赫山区沧水铺镇青秀山村 正一

479 龙皇宫 湖南省益阳市赫山区会龙山办事处红星村 正一

480 真武宫 湖南省益阳市赫山区金银山办金银山村 正一

481 岑山庙 湖南省益阳市南县茅草街镇八百弓村 正一

482 三清观 湖南省益阳市南县中鱼口乡班咀村 正一

483 城隍古庙 湖南省益阳市资阳区五一东路 全真

484 三仙观 湖南省益阳市桃江县松木塘镇子良岩村 正一

485 三仙观 湖南省益阳市桃江县灰山港镇铁矿坳村 正一

486 三仙观 湖南省益阳市桃江县松木塘镇茅额仑村 正一

487 三仙观 湖南省益阳市桃江县松木塘镇三节塘村 正一

488 观音殿 湖南省益阳市桃江县松木塘镇三节塘村 正一

489 三仙观 湖南省益阳市桃江县灰山港镇甘泉山村 正一

490 普化殿 湖南省益阳市桃江县灰山港镇灰山港村 正一

491 三仙观 湖南省益阳市桃江县灰山港镇甘泉山村 正一

492 老坛三仙观 湖南省益阳市桃江县灰山港镇栗子山村 正一

493 正炁庙 湖南省益阳市沅江市琼胡街道办事处嘉禾社区 正一

494 莲花宫 湖南省益阳市沅江市万子湖乡莲花村 正一

495 龙华庙 湖南省益阳市沅江市庆云山街道办事处湘北社 正一

496 关帝庙 湖南省益阳市沅江市草尾镇四民村 正一

497 水府庙 湖南省益阳市沅江市黄茅洲镇黄茅洲村 正一

498 关圣宫 湖南省益阳市沅江市琼湖办事处商贸街 正一

499 南岳庙 湖南省益阳市沅江市草尾镇上码头村 正一

500 关王庙 湖南省益阳市沅江市草尾镇星星村 正一

501 南岳道观 湖南省益阳市沅江市琼湖办丁家坝社区 正一

502 天师宫 湖南省益阳市资阳区长春镇香山村 正一

503 武圣庙 湖南省益阳市资阳区迎风桥镇鲜鱼塘村 正一

504 凤凰宫 湖南省益阳市资阳区茈湖口镇明朗村 正一

505 关帝宫 湖南省益阳市资阳区张家塞乡金垅村 正一

506 关帝殿 湖南省永州市祁阳县龙山街道办陶家岭村 正一

507 勇南宫 湖南省永州市祁阳县下渡镇村睦关头村 正一

508 龙王殿 湖南省永州市祁阳县浯溪街道办土轻村 正一

509 玉皇宫 湖南省永州市祁阳县龙山街道办宝塔街 正一

510 勇南宫 湖南省永州市祁阳县七里桥镇枣树园村 正一

511 珠陵观 湖南省永州市祁阳县白水镇珠陵村 正一

512 金紫观 湖南省永州市祁阳县观音滩镇云峰村 正一

513 财神殿 湖南省永州市祁阳县观音滩镇白竹村 正一

514 何公殿 湖南省永州市祁阳县七里桥镇文家冲村 正一

515 雷坛观 湖南省永州市祁阳县浯溪街道办白沙村 正一

516 关帝殿 湖南省永州市祁阳县原种场 正一

517 关帝庙 湖南省岳阳市华容县城关镇环城村 正一

518 真人庙 湖南省岳阳市华容县胜峰乡钢铁村四组 正一

519 老天宫 湖南省岳阳市华容县北景港镇赛华村三组 正一

520 玄天观 湖南省岳阳市华容县东山镇东旭村五组 全真

521 解公庙 湖南省岳阳市华容县三封寺镇马涧七组 正一

522 五星宫 湖南省岳阳市华容县三封寺镇新铺村二组 正一

523 三神庙 湖南省岳阳市华容县三封寺镇群力村十一组 正一

524 华南南岳庙 湖南省岳阳市华容县注滋口镇注西村五组 正一

525 南姆庙 湖南省岳阳市华容县东山镇顺星村 正一

526 天元宫 湖南省岳阳市华容县注滋口镇舒南村八组 正一

527 注市道观 湖南省岳阳市华容县注滋口镇南安村三组 正一

528 仁德宫 湖南省岳阳市华容县城关镇桥东状元街 正一

529 洪山庙 湖南省岳阳市华容县万庾镇指路岭村 正一

530  老君庙 湖南省岳阳市华容县万庾镇永丰村五组 正一

531 康王庙 湖南省岳阳市华容县护城乡五星坪村四组 正一

532 福灵庙 湖南省岳阳市华容县万庾镇重阳村八组 正一

533 柘梁庙 湖南省岳阳市华容县三封寺镇龙开湖村十一组 正一

534 潘北南岳庙 湖南省岳阳市华容县三封寺镇太安村二组 正一

535 大仙宫 湖南省岳阳市华容县城关镇古南街 正一

536 亚公庙 湖南省岳阳市华容县城关镇桥东状元街 正一

537 东岳庙 湖南省岳阳市华容县城关镇桥东状元街书院路 正一

538 南集宫 湖南省岳阳市华容县城关镇古南街 正一

539 朱公庙 湖南省岳阳市华容县城关镇古南街 正一

540 舒氏庙 湖南省岳阳市华容县插旗镇舒新村四组 正一

541 望岳庙 湖南省岳阳市华容县团洲乡团北村十四组 正一

542 禹东庙 湖南省岳阳市华容县插旗镇新鼎村 正一

543 七姓宫 湖南省岳阳市华容县治河镇民主一组 正一

544 显化堂庙 湖南省岳阳市华容县宋家嘴镇墟场 正一

545 凤凰台庙 湖南省岳阳市华容县三封工业园毛家村八组 正一

546 田三庙 湖南省岳阳市华容县东山镇塔市驿墟场 全真

547 马王道观 湖南省岳阳市华容县东山镇塔市驿墟场 正一

548 天龙庙 湖南省岳阳市华容县鲇鱼须镇东岗村五组 正一

549 高真庙 湖南省岳阳市华容县胜峰乡凤形村五组 正一

550 王公庙 湖南省岳阳市华容县胜峰乡珠头山村一组 正一

551 姚氏庙 湖南省岳阳市华容县胜峰乡跃进村七组 正一

552 灵显庙 湖南省岳阳市华容县胜峰乡东岭八组 正一

553 府君庙 湖南省岳阳市华容县胜峰乡排山村八组 正一

554 张公庙 湖南省岳阳市华容县胜峰乡龙秀村九组 正一

555 马王庙 湖南省岳阳市华容县胜峰乡前丰村五组 正一

556 宝慈观 湖南省岳阳市华容县三封寺镇农林村 正一

557 关圣宫 湖南省岳阳市华容县治河渡镇张家湖渔场一组 正一

558 南岳庙 湖南省岳阳市华容县治河渡镇上高村一组 正一

559 昆山庙 湖南省岳阳市华容县护城乡益丰村八组 正一

560 将军庙 湖南省岳阳市华容县南山乡三合村 正一

561 太逊庙 湖南省岳阳市华容县南山乡华兴村一组 正一

562 大仙庙 湖南省岳阳市华容县三封寺镇复兴村五组 正一

563 洞庭普红观 湖南省岳阳市君山区钱粮湖镇百花居委会 全真

564 朝阳宫 湖南省岳阳市君山区广兴洲镇洪市村 全真

565 玄真观 湖南省岳阳市君山区许市镇高新村 全真

566 天井山道观 湖南省岳阳市君山区许市镇横山岭村 全真

567 慈云观 湖南省岳阳市君山区许市镇高新村 全真

568 龙坑庙 湖南省岳阳市君山区许市镇凉亭村 全真

569 玄元观 湖南省岳阳市君山区采桑湖镇观音村 全真

570 墨山圣庙 湖南省岳阳市君山区采桑湖镇烟墩村 全真

571 关帝庙 湖南省岳阳市临湘市江南镇 正一

572 普济观 湖南省临湘市五尖山森林公园 正一

573 灵官庙 湖南省岳阳市临湘市詹桥镇 正一

574 东湖庙 湖南省岳阳市临湘市桃林镇 正一

575 东湖庙 湖南省岳阳市临湘市长塘镇 正一

576 天井山庙 湖南省临湘市定湖镇羊楼司坦渡乡交界处 正一

577 三清宫 湖南省岳阳市临湘市大云山  正一

578 皇经殿 湖南省岳阳市临湘市大云山 正一

579 太和道观庙 湖南省岳阳市临湘市五里乡 正一

580 东岳府 湖南省岳阳市临湘市桃林镇 正一

581 西湖庙 湖南省岳阳市临湘市白羊田镇 正一

582 武当行宫 湖南省岳阳市临湘市大云山 正一

583 三圣庙 湖南省岳阳市临湘市长安镇 正一

584 龙泉观 湖南省岳阳市临湘市长塘镇 正一

585 石庙 湖南省岳阳市临湘市大云山 正一

586 南岳庙 湖南省汨罗市大荆镇墩河村 正一

587 明德观 湖南省汨罗市新市镇新书村  正一

588 明月观 湖南省汨罗市古培镇明月村  正一

589 黄谷观 湖南省汨罗市黄市乡黄市村 正一

590 张公观 湖南省汨罗市沙溪镇兰溪村 正一

591 转仑观 湖南省汨罗市汨罗镇李家坪村 正一

592 荣禄观 湖南省汨罗市城郊乡百丈村 正一

593 洞庭观 湖南省汨罗市磊石乡马厅村 正一

594 石仑观 湖南省汨罗市红花乡石仑村八组刘家河 正一

595 宣德观 湖南省汨罗市长乐镇海螺山 正一

596 华仙观　 湖南省汨罗市红花乡罗滨村吴家山 正一

597 武昌观 湖南省汨罗市新市镇合心村 正一

598 桃花观　 湖南省汨罗市弼时镇桃花村 正一

599 双圣观 湖南省汨罗市新塘乡丁元村 正一

600 高山观　 湖南省汨罗市城郊乡上马村 正一

601 紫云观 湖南省汨罗市城郊乡龙舟社区 正一

602 镇江观 湖南省汨罗市火天乡周公村 正一

603 双忠观 湖南省汨罗市汨罗镇棉羊山村 正一

604 塾塘观 湖南省汨罗市弼时镇弼时村 正一

605 周公观 湖南省汨罗市屈子祠镇枫树村 正一

606 龙秀山庙 湖南省汨罗市古培镇大众徐家村 正一

607 普德大庙 湖南省汨罗市范家园镇永青村 正一

608 闾塘观 湖南省汨罗市弼时镇毛塘村 正一

609 南岳观 湖南省汨罗市新塘乡南江村 正一

610 岳飞庙 湖南省汨罗市新塘乡书林村 正一

611 三神庙 湖南省汨罗市川山坪镇常公村 正一

612 剑滩观 湖南省汨罗市古仑乡渡头村 正一

613 龙山古庙 湖南省岳阳市龙山中桥组 正一

614 天王庙 湖南省岳阳市平江县城关镇三阳村 全真

615 崇真观 湖南省岳阳市平江县城关镇四方塘村 全真

616 太元天宫 湖南省岳阳市平江县幕阜林场 全真

617 云圣山道观 湖南省岳阳市平江县梅仙镇云圣山 全真

618 石母仙娘庙 湖南省岳阳市平江县福寿山镇洞下村 全真

619 张良庙 湖南省岳阳市平江县东塔乡张师山 全真

620 七仙宫 湖南省岳阳市平江县三墩乡八里村 全真

621 雷忠烈庙 湖南省岳阳市平江县余坪乡谈西村 全真

622 泰华山庙 湖南省岳阳市平江县余坪乡柘江村 全真

623 祖师殿 湖南省岳阳市平江县南江镇阜西村 全真

624 紫篁古观 湖南省岳阳市平江县大坪乡石牛寨 全真

625 将军庙 湖南省岳阳市平江县瓮江镇塔兴村 全真

626 真人庙 湖南省岳阳市平江县童市镇义字村 全真

627 孝子祠 湖南省岳阳市平江县安定镇小田村 全真

628 介山庙 湖南省岳阳市平江县城关镇城西村 全真

629 亚武当道观 湖南省岳阳市平江县梅仙镇团山村 全真

630 华光道观 湖南省岳阳市湘阴县玉华乡鹅形村 正一

631 包公庙 湖南省岳阳市湘阴县城西镇包市村 正一

632 柏辅庙 湖南省岳阳市湘阴县长康镇和平村 正一

633 将军庙 湖南省岳阳市湘阴县袁家铺镇将军村 正一

634 荣禄庙 湖南省岳阳市湘阴县新泉镇凤南村 正一

635 关圣庙 湖南省岳阳市湘阴县新泉镇车马村 正一

636 岳王庙 湖南省岳阳市湘阴县新泉镇凤南村 正一

637 戴公道观 湖南省岳阳市岳阳经济技术开发区金凤桥管理 全真

638 吕仙观 湖南省岳阳市洞庭南路583号 全真

639 白荆山洞仙观 湖南省岳阳市岳阳楼区奇家居委会孙家组 全真

640 麻布大仙道观 湖南省岳阳市岳阳楼区郭镇乡麻布村 全真

641 献珠台道观 湖南省岳阳市岳阳县毛田镇孟城村 全真

642 天母宫 湖南省岳阳市岳阳县大云山国家森林 全真

643 风雨太子庙 湖南省岳阳市岳阳县月田镇湾头村 全真

644 响石山庙 湖南省岳阳市岳阳县甘田乡戴家村 全真

645 兴圣庙 湖南省岳阳市岳阳县甘田乡港口村 全真

646 天庆观 湖南省岳阳市岳阳县公田镇杨段村 全真

647 玉真观 湖南省岳阳市岳阳县大云山国家森林公园 全真

648 祖师殿 湖南省岳阳市岳阳县大云山国家森林公园 全真

649 西湖庙 湖南省岳阳市岳阳县杨林乡白泥村 正一

650 雷黑二神庙 湖南省岳阳市岳阳县柏祥镇十步桥 全真

651 大峰山庙 湖南省岳阳市岳阳县饶村乡官冲村 全真

652 玉皇殿 湖南省岳阳市岳阳县饶村乡金西村 全真

653 雷英殿 湖南省岳阳市岳阳县张谷英镇张谷英村 全真

654 河塘庙 湖南省岳阳市岳阳县黄沙镇何塘村 全真

655 杨泗庙 湖南省岳阳市岳阳县黄沙街镇高塘村 全真

656 飞云台 湖南省岳阳市岳阳县甘田乡飞云村 正一

657 五福庙 湖南省岳阳市岳阳县长湖乡燎原村 正一

658 湾坵庙 湖南省岳阳市岳阳县毛田镇湾坵村 正一

659 石王师节庙 湖南省岳阳市岳阳县月田镇稻田村 全真

660 刘备洞庙 湖南省岳阳市岳阳县饶村乡大坳村 全真

661 金花太子庙 湖南省岳阳市岳阳县月田镇月形村李家组 全真

662 东岳庙 湖南省岳阳市岳阳县月田镇大洲村 全真

663 吕公仙庙 湖南省岳阳市岳阳县甘田乡李段村 全真

664 梅岩山庙 湖南省岳阳市岳阳县甘田乡五星村 全真

665 龙王庙 湖南省岳阳市岳阳县相思乡卢段村 全真

666 彭昌庙 湖南省岳阳市岳阳县公田镇彭昌村 全真

667 地母庙 湖南省岳阳市岳阳县步仙乡关王村 全真

668 灵官殿 湖南省岳阳市岳阳县柏祥镇四知村 全真

669 太和庙 湖南省岳阳市云溪区路口镇新建村 正一

670 圣帝庙 湖南省岳阳市云溪区文桥镇东风村九龙山 正一

671 五雷山道观 湖南省张家界市慈利县零阳镇七枞村 正一

672 紫霞观 张家界市武陵源区军地坪宝峰路大道紫霞观 正一

673 古南岳宫 湖南省株洲市茶陵县云阳国家森林公园古南岳 全真

674 杨柳仙 湖南省株洲市茶陵县浣溪镇杨柳村四组 全真

675 霹雳仙 湖南省株洲市茶陵县腰陂镇双溪村七组 全真

676 南阳仙 湖南省株洲市茶陵县界首镇贺铺村八组 全真

677 聚仙宫 湖南省株洲市茶陵县潞水镇碣石村五组 全真

678 丫嘴仙 湖南省株洲市茶陵县浣溪镇白露村六组 全真

679 白云仙 湖南省株洲市茶陵县严塘镇山寺村六组 全真

680 皇雩仙 湖南省株洲市茶陵县秩塘镇东坑村五组 全真

681 仙庾道观 湖南省株洲市荷塘区仙庾镇仙庾村 正一

682 安和宫 湖南省株洲市醴陵市东富镇小洞塘村 全真

683 包公庙 湖南省株洲市醴陵市东堡乡土埠桥村 正一

684 万寿宫 湖南省株洲市醴陵市沈潭镇美田桥村 全真

685 龙源观 湖南省株洲市醴陵市东富龙源冲村 全真

686 天尊观 湖南省株洲市醴陵市黄泥坳办事处石子岭村 全真

687 石神宫 湖南省株洲市黄泥坳办事处横店村 全真

688 李畋殿 湖南省株洲市醴陵市西山办事处仙山公园 全真

689 龙图宫 湖南省株洲市醴陵市西山办事处河西村 全真

690 观音庙 湖南省株洲市醴陵市嘉树乡罗儒村左家组 全真

691 大圣宫 湖南省株洲市醴陵市黄泥坳横店村 全真

692 城隍行宫 湖南省株洲市醴陵市泗汾镇泗汾村 全真

693 玉皇宫 湖南省株洲市醴陵市东富镇北冲村新屋组 全真

694 龙王庙 湖南省株洲市醴陵市王坊镇联盟村古塘坝 全真全真

695 龙王庙 湖南省株洲市醴陵市王坊镇泮川村板坡组  全真

696 五显灵 湖南省株洲市醴陵市王坊镇泮川村堆子坛 全真

697 东京殿 湖南省株洲市醴陵市东堡乡泉源村包公庙组 全真

698 青龙庵龙王庙 湖南省株洲市醴陵市东富镇建新村邓家组 全真

699 江口龙王庙 湖南省株洲市醴陵市富里镇双江村山下组 全真

700 龙神宫 湖南省株洲市醴陵市王仙镇香水村稣家洲 全真

701 三圣庙 湖南省株洲市醴陵市大障镇马恋村新屋组 全真

702 石山龙王庙 湖南省株洲市醴陵市王坊镇石山村余家老屋组 全真

703 四仙庙 湖南省株洲市醴陵市浦口贯古七组 全真

704 荆潭龙王宫 湖南省株洲市醴陵市王仙镇庄埠村荆潭组 全真

705 包公殿杉仙庙 湖南省株洲市醴陵市浦口镇大桥居委会 全真

706 石溪龙王庙 湖南省株洲市醴陵市南桥镇石溪村 全真

707 书堂龙王庙 湖南省株洲市醴陵市王仙镇书堂村徐家组 全真

708 青坡龙王庙 湖南省株洲市醴陵市南桥镇洪源村 全真

709 佃子坡福主庙 湖南省株洲市醴陵市南桥镇洪源村 全真

710 孝医宫 湖南省株洲市醴陵市新阳乡湖潭村 全真

711 水口江宫 湖南省株洲市醴陵市白兔潭镇山水村 全真

712 大塘宫 湖南省株洲市醴陵市白兔潭镇蛇青村七组 全真

713 清净观 湖南省株洲市醴陵市南桥镇联心村 全真

714 灵山庙 湖南省株洲市醴陵市富里镇柏大村12组 全真

715 龙王庙 湖南省株洲市醴陵市富里镇荷田村 全真

716 龙神宫 湖南省株洲市醴陵市板杉乡寨下村 全真

717 圣帝庙 湖南省株洲市醴陵市东富镇石里铺村 全真

718 龙神宫 湖南省株洲市醴陵市王坊镇荷花村箭竹山 全真

719 真武祖师神殿 湖南省株洲市醴陵市栗山坝茶溪村 全真

720 龙王宫 湖南省株洲市醴陵市浦口碧泉上湾组 全真

721 罗汉庙 湖南省株洲市醴陵市东堡乡大林村高桥组 全真

722 兴龙宫 湖南省株洲市醴陵市沈潭镇湖溪村花园组 全真

723 金云宫 湖南省株洲市醴陵市沈潭镇夏家桥村茶子山组 全真

724 大王庙 湖南省株洲市醴陵市南桥镇南桥村东山组 全真

725 龙王庙 湖南省株洲市醴陵市阳三石老街 全真

726 福主庙 湖南省株洲市醴陵市浦口冷水村石子坡组 全真

727 圣帝庙 湖南省株洲市醴陵市官庄乡新桥村王斗冲组 全真

728 龙王庙 湖南省株洲市醴陵市富里镇柏大村8组 全真

729 武杨庙 湖南省株洲市醴陵市南桥镇星火村8组 全真

730 龙王宫 湖南省株洲市醴陵市白兔潭镇上轿岭村锅铺湾 全真

731 李广庙 湖南省株洲市醴陵市东富镇桐桥村 全真

732 卢峰庵 湖南省株洲市醴陵市船湾镇丽山村 全真

733 七境半龙神庙 湖南省株洲市醴陵市东堡乡张家老屋 全真

734 清静庵 湖南省株洲市醴陵市东富镇四柱坪 全真

735 龙王观 湖南省株洲市醴陵市阳三石办事处福建围 全真

736 增化观 湖南省株洲市醴陵市白兔潭镇栋塘村 全真

737 观音宫  湖南省株洲市醴陵市新阳乡石羊村关元组  全真

738 冷水灵官龙王宫 湖南省株洲市醴陵市阳三石办事处阳东庙湾 全真

739 谢公庙 湖南省株洲市醴陵市嘉树玉茶村大树下组 全真

740 傩神庙 湖南省株洲市醴陵市大障镇白果洲村 全真

741 飞神庙 湖南省株洲市醴陵市黄泥坳办事处五里牌村 全真

742 雨母观 湖南省株洲市醴陵市南桥镇凤形村 全真

743 包公庙 湖南省株洲市醴陵市栗山坝镇冷水村冷水组 全真

744 龙王庙 湖南省株洲市醴陵市白兔潭镇蛇青村五组 全真

745 杉仙殿 湖南省株洲市醴陵市嘉树乡杉仙村新胜组 全真

746 龙王宫 湖南省株洲市醴陵市白兔潭镇泉源村石安5组 全真

747 陶泗王爷庙 湖南省株洲市醴陵市官庄乡桃花村 全真

748 湘赣关帝庙 湖南省株洲市醴陵市东富镇赣萍老关镇老关村 全真

749 迥龙观 湖南省株洲市醴陵市西山办事处万宜村万古冲 全真

750 傩神宫 湖南省株洲市醴陵市王坊镇屏山村 全真

751 龙王庙 湖南省株洲市醴陵市白兔潭镇古塘村 全真

752 龙王宫 湖南省株洲市醴陵市白兔潭镇古塘村 全真

753 龙王庙 湖南省株洲市醴陵市富里镇富里村 全真

754 傩神庙 湖南省株洲市醴陵市王坊镇屏山村 全真

755 龙王庙 湖南省株洲市醴陵市白兔潭镇湖下村 全真

756 龙王庙 湖南省株洲市醴陵市浦口镇河前村 全真

757 龙王庙 湖南省株洲市醴陵市王坊镇木梓村 全真

758 龙神宫 湖南省株洲市醴陵市阳三办事处东门塘村 全真

759 龙王庙 湖南省株洲市醴陵市白兔潭山水村 全真

760 雨仙庙 湖南省株洲市醴陵市泗汾荷塘村南冲组 全真

761 仙峰殿 湖南省株洲市醴陵市大障镇陶家垅村 全真

762 龙神庙 湖南省株洲市醴陵市王仙镇双河口村 全真

763 普庵古刹 湖南省株洲市醴陵市栗山坝镇栗山居委会 全真

764 观音庙 湖南省株洲市醴陵市贺家桥妙泉村 全真

765 龙神庙 湖南省株洲市醴陵市东堡梓塅村 全真

766 麻衣庙 湖南省株洲市醴陵市嘉树村北门组 全真

767 三元宫飞身福主 湖南省株洲市醴陵市南桥镇花青村白果组 全真

768 颜家福主庙 湖南省株洲市醴陵市南桥镇石溪村 全真

769 包公庙 湖南省株洲市醴陵市东富镇新莲村料山组 全真

770 西塘寺 湖南省株洲市醴陵市大障镇马恋村 全真

771 盘古殿 湖南省株洲市醴陵市大障镇马恋村 全真

772 乌石大王庙 湖南省株洲市醴陵市富里镇利群村立新组 全真

773 包公庙 湖南省株洲市醴陵市富里镇塘坊村塘坊组 全真

774 包公庙 湖南省株洲市醴陵市南桥镇星湖村十二组 全真

775 三圣寺 湖南省株洲市醴陵市神福港枫树三村 全真

776 柳仙姑庙 湖南省株洲市醴陵市均楚镇潘家冲村 全真

777 华南宫 湖南省株洲市醴陵市船湾镇金子平居委会 全真

778 南岳金山殿 湖南省株洲市醴陵市大障镇双桥村 全真

779 万寿宫 湖南省株洲市醴陵市白兔潭白市居委会 全真

780 包公庙 湖南省株洲市醴陵市浦口镇保丰村 全真

