湖 北（642座）


序号 宫观名称 地址 派别
399 思源观 湖北省武汉市黄陂区李集街泡桐社区 全真

400 娘娘殿 湖北省武汉市黄陂区木兰山 全真

401 玉皇阁 湖北省武汉市黄陂区木兰山 全真

402 武汉长春观 湖北省武汉市武昌区武珞路269号 全真

403 普济宫 湖北省武汉市新洲区邾城街巴山村 全真

404 白莲观 湖北省武汉市新洲区邾城街巴山村 全真

405 青龙观 湖北省武汉市新洲区邾城街钟杨村 全真

406 天安宫 湖北省武汉市新洲区辛冲镇巴铺村 全真

407 熊家庙 湖北省武汉市新洲区辛冲镇杨铺村熊家上湾5 全真

408 风光山观 湖北省武汉市新洲区辛冲镇蔡院村 全真

409 江禹庙 湖北省武汉市新洲区辛冲镇江禹村大江家湾1 全真

410 太和观 湖北省武汉市新洲区辛冲镇辛冲村 全真

411 济世堂 湖北省武汉市新洲区辛冲镇胜利湖村 全真

412 家禹观 湖北省武汉市新洲区辛冲镇高湾村 全真

413 上家禹庙 湖北省武汉市新洲区辛冲镇朱岗村朱岗湾二组 全真

414 大圣观 湖北省武汉市新洲区辛冲镇双桥村 全真

415 圆通宫 湖北省武汉市新洲区邾城街城东村祝家山湾 全真

416 团上二庙 湖北省武汉市新洲区旧街街团上村戴家楼 全真

417 将军观 湖北省武汉市新洲区旧街街七里岗村 全真

418 万松观 湖北省武汉市新洲区旧街街大山垴村邱家凹 全真

419 胜龙观 湖北省武汉市新洲区旧街街团上村 全真

420 龙王庙 湖北省武汉市新洲区旧街街团上村 全真

421 开化观 湖北省武汉市新洲区旧街街九岗村兰门院子 全真

422 天选观 湖北省武汉市新洲区旧街街清水塘村 全真

423 三清观 湖北省武汉市新洲区辛冲镇柳林村 全真

424 太清宫 湖北省武汉市新洲区旧街街二四岗村 全真

425 天寿观 湖北省武汉市新洲区徐古镇胡畈村 全真

426 三元宫 湖北省武汉市新洲区徐古镇刘二村胡堤湾 全真

427 真武观（徐古镇） 湖北省武汉市新洲区徐古镇大屋冲村 全真

428 三清观（徐古镇） 湖北省武汉市新洲区徐古镇张湾村 全真

429 大王庙 湖北省武汉市新洲区徐古镇乌钵窑湾139号 全真

430 五显观 湖北省武汉市新洲区辛冲镇铁河村 全真

431 三元观 湖北省武汉市新洲区辛冲镇陈吕村 全真

432 泥泥古庙 湖北省武汉市新洲区辛冲镇曲背湖村 全真

433 青莲词 湖北省武汉市新洲区辛冲镇冯畈村胡家大道4 全真

434 真武观 湖北省武汉市新洲区辛冲镇干河村 全真

435 观音岩（崖） 湖北省武汉市新洲区旧街街冯岗村 全真

436 万福观 湖北省武汉市新洲区旧街街左河村方家河湾十 全真

437 普济宫（旧街街） 湖北省武汉市新洲区旧街街细河口村 全真

438 华严宫 湖北省武汉市新洲区旧街街栗树山村梅家湖 全真

439 龙潭观 湖北省武汉市新洲区旧街街寨岗村 全真

440 祈祥观 湖北省武汉市新洲区旧街街新集村陈家湾前湾 全真

441 金龙观 湖北省武汉市新洲区旧街街大山垴村 全真

442 东洋观 湖北省武汉市新洲区旧街街新集村 全真

443 玉皇阁 湖北省武汉市新洲区旧街街新集村 全真

444 三官殿 湖北省武汉市新洲区旧街街楼寨村 全真

445 唐真观 湖北省武汉市新洲区旧街街李湾村 全真

446 普化宫 湖北省武汉市新洲区旧街街李湾村 全真

447 柒公庙 湖北省武汉市新洲区旧街街新集村 全真

448 白云观 湖北省武汉市新洲区旧街街团上村大河冲林场 全真

449 慈悲观 湖北省武汉市新洲区旧街街王屋村 全真

450 武圣宫 湖北省武汉市新洲区旧街街石堤河村 全真

451 德云观 湖北省武汉市新洲区旧街街团上村大河冲 全真

452 回龙观 湖北省武汉市新洲区邾城街胜英村 全真

453 福星观 湖北省武汉市新洲区徐古镇雷桃树村 全真

454 大兴观 湖北省武汉市新洲区徐古镇徐古村 全真

455 载禄庵 湖北省武汉市新洲区徐古镇长山村 全真

456 玉虚宫 湖北省武汉市新洲区徐古镇柳河村 全真

457 东岳府（徐古镇） 湖北省武汉市新洲区徐古镇沙河村 全真

458 南楼阁 湖北省武汉市新洲区徐古镇沙河 全真

459 永灵观 湖北省武汉市新洲区徐古镇周铁河村 全真

460 将军观（徐古镇） 湖北省武汉市新洲区徐古镇将军村 全真

461 南方庙 湖北省武汉市新洲区潘塘街广院村 全真

462 观音观 湖北省武汉市新洲区潘塘街罗杨村大罗杨马5 全真

463 祖师殿 湖北省武汉市新洲区潘塘街孙寨村 全真

464 响玲庙 湖北省武汉市新洲区潘塘街孙寨村 全真

465 延寿观 湖北省武汉市新洲区潘塘街井边寨湾30号 全真

466 关帝庙 湖北省武汉市新洲区三店街南桥村 全真

467 慈云观 湖北省武汉市新洲区三店街西黄村 全真

468 太清宫（三店街） 湖北省武汉市新洲区三店街和平施阳村 全真

469 观音观（三店街） 湖北省武汉市新洲区三店街李旻村蒋家沟湾十 全真

470 祖师殿（三店街） 湖北省武汉市新洲区三店街东门村 全真

471 显灵观 湖北省武汉市新洲区三店街和平细方村 全真

472 北寿观 湖北省武汉市新洲区三店街村委会 全真

473 财神庙 湖北省武汉市新洲区三店街曾寨村 全真

474 武圣宫（三店街） 湖北省武汉市新洲区三店村徐寨村 全真

475 水晶宫 湖北省武汉市新洲区凤凰镇余家山村 全真

476 吉利观 湖北省武汉市新洲区凤凰镇郑元村叫天湾十二 全真

477 朱家庙 湖北省武汉市新洲区凤凰镇朱伍峰村 全真

478 朝天宫 湖北省武汉市新洲区凤凰镇雷寨村 全真

479 三元庙 湖北省武汉市新洲区凤凰镇雷寨村 全真

480 玉清宫 湖北省武汉市新洲区凤凰镇石骨山村 全真

481 杨元宫 湖北省武汉市新洲区凤凰镇三叉路村 全真

482 三清观（凤凰镇） 湖北省武汉市新洲区凤凰镇雷寨村 全真

483 圣莲观 湖北省武汉市新洲区凤凰镇关圣村 全真

484 朝阳宫 湖北省武汉市新洲区凤凰镇杨元咀村 全真

485 三华观 湖北省武汉市新洲区李集街潘堤村 全真

486 中心观 湖北省武汉市新洲区李集街徐沟村 全真

487 全福观 湖北省武汉市新洲区李集街张集村刘中湾42 全真

488 上清观 湖北省武汉市新洲区李集街团强村 全真

489 太极宫 湖北省武汉市新洲区李集街新街村 全真

490 水庙 湖北省武汉市新洲区仓埠街林江村 全真

491 杨裴观 湖北省武汉市新洲区仓埠街杨裴村 全真

492 至德观 湖北省武汉市新洲区仓埠街陶山村陶山铺2组 全真

493 祖师观 湖北省武汉市新洲区仓埠街幸福村 全真

494 盘龙观 湖北省武汉市新洲区仓埠街莲花村一组 全真

495 清泰观 湖北省武汉市新洲区仓埠街五云村 全真

496 永灵观（仓埠街） 湖北省武汉市新洲区仓埠街罗院村罗家大湾 全真

497 慈航观 湖北省武汉市新洲区仓埠街方杨村 全真

498 三修观 湖北省武汉市新洲区仓埠街金岗村 全真

499 玉贞观 湖北省武汉市新洲区辛冲镇蔡院村 全真

500 树林观 湖北省武汉市新洲区辛冲镇周河村 全真

501 天安观 湖北省武汉市新洲区辛冲镇单岗村 全真

502 上四官殿 湖北省武汉市新洲区辛冲镇刘湖村 全真

503 淋江观 湖北省武汉市新洲区仓埠街淋江村 全真

504 三元庙（仓埠街） 湖北省武汉市新洲区仓埠街彭泗村 全真

505 老君观 湖北省武汉市新洲区汪集街新畈村喻家园（围 全真

506 龙王观 湖北省武汉市新洲区汪集街王珑村 全真

507 道德观 湖北省武汉市新洲区汪集街曹寨村 全真

508 佑圣观 湖北省武汉市新洲区汪集街双河村 全真

509 普安观 湖北省武汉市新洲区汪集街新畈村大房湾 全真

510 安乐观 湖北省武汉市新洲区旧街街利河村 全真

511 显灵观（邾城街） 湖北省武汉市新洲区邾城街站桥村 全真

512 校如观 湖北省武汉市新洲区邾城街铁乔村 全真

513 吉祥观 湖北省武汉市新洲区汪集街陈墩村 全真

514 青灯观 湖北省武汉市新洲区汪集街陶咀村 全真

515 景阳宫 湖北省武汉市新洲区汪集街米筛村肖家大湾 全真

516 万明堂 湖北省武汉市新洲区汪集街洲上村 全真

517 龙王观（汪集街） 湖北省武汉市新洲区汪集街六合村 全真

518 清修观 湖北省武汉市新洲区汪集街新畈村 全真

519 鹤鸣观 湖北省武汉市新洲区汪集街堤围村徐兴湾 全真

520 永祺庙 湖北省武汉市新洲区汪集街湖东村 全真

521 节孝观 湖北省武汉市新洲区阳逻街上堡居村委会 全真

522 益德观 湖北省武汉市新洲区阳逻街花园村一组 全真

523 青莲观 湖北省武汉市新洲区阳逻街高潮村 全真

524 仙姑观 湖北省武汉市新洲区阳逻街中份村林角湾 全真

525 晒雨观 湖北省武汉市新洲区阳逻街七湖村向家湾 全真

526 竹青观 湖北省武汉市新洲区阳逻街竹咀村 全真

527 宝盖宫 湖北省武汉市新洲区阳逻街毛集村 全真

528 至向观 湖北省武汉市新洲区阳逻街施岗村 全真

529 乾隆观 湖北省武汉市新洲区阳逻街武湖杨柳村 全真

530 杨姑观 湖北省武汉市新洲区阳逻街洪岗村 全真

531 东岳府（双柳街） 湖北省武汉市新洲区双柳街陈路村 全真

532 朝元观 湖北省武汉市新洲区双柳街吊尾村五组吊尾湾 全真

533 三尊观 湖北省武汉市新洲区双柳街杨林村香铺湾3组 全真

534 永道观 湖北省武汉市新洲区徐古镇冯岗村 全真

535 清和宫 湖北省武汉市新洲区汪集街太和村太和湾 全真

536 道源观 湖北省武汉市新洲区龙王咀4队 全真

537 蔡家庙 湖北省武汉市新洲区邾城街肖桥村 全真

538 万应庵 湖北省武汉市新洲区邾城街章兴村 全真

539 东岳府 湖北省武汉市新洲区邾城街蔡壕社区 全真

540 同福殿 湖北省武汉市新洲区邾城街肖桥村 全真

541 腾云山观 湖北省武汉市新洲区旧街街九岗村兰门院子上 全真

542 普济庵 湖北省武汉市新洲区旧街街洪山村 全真

543 赤壁市鲁王庙 湖北省咸宁市赤壁市陆水湖镇青泉社区 全真

544 赤壁市瑞庆宫 湖北省咸宁市赤壁市官塘驿镇随阳村 全真

545 赤壁市玉皇观 湖北省咸宁市赤壁市蒲圻办事处大田畈村 全真

546 赤壁市武侯宫 湖北省咸宁市赤壁市赤壁镇街道 正一

547 赤壁市王爷庙 湖北省咸宁市赤壁市赤壁镇太平口村 正一

548 赤壁市青云观 湖北省咸宁市赤壁市陆水湖大梅畈村 全真

549 赤壁市八王宫 湖北省咸宁市赤壁市茶庵岭镇八王庙村 正一

550 赤壁市福应庙 湖北省咸宁市赤壁市新店镇益阳桥村 正一

551 赤壁市卢山宫 湖北省咸宁市赤壁市车埠镇勤俭村 正一

552 赤壁市金花观 湖北省咸宁市赤壁市赤壁镇周郎嘴村 正一

553 赤壁市开觉宫 湖北省咸宁市赤壁市陆水湖镇前门社区 全真

554 赤壁市玉清宫 湖北省咸宁市赤壁市陆水湖镇大梅村 全真

555 赤壁市丁奉宫 湖北省咸宁市赤壁市余家桥乡余家桥村 正一

556 赤壁市集仙台 湖北省咸宁市赤壁市车埠镇斗门村 全真

557 赤壁市靖江王庙 湖北省咸宁市赤壁市车埠镇黄土村 全真

558 赤壁市城隍庙 湖北省咸宁市赤壁市蒲圻办事处铁山社区 全真

559 赤壁市灵隐宫 湖北省咸宁市赤壁市赤马港办沙子岭社区 正一

560 赤壁市云峰观 湖北省咸宁市赤壁市陆水湖镇东流港 正一

561 赤壁市三清殿 湖北省咸宁市赤壁市赤壁镇街道 正一

562 赤壁市东极妙严宫 湖北省咸宁市赤壁市赤马港办赤马港社区 正一

563 赤壁市德星堂 湖北省咸宁市赤壁市余家桥乡余家桥村 全真

564 赤壁市颜公祠 湖北省咸宁市赤壁市车埠镇斗门桥村 全真

565 赤壁市张王庙 湖北省咸宁市赤壁市新店镇青峰村 全真

566 赤壁市安咀庙（吴王古庙） 湖北省咸宁市赤壁市余家桥乡东港湖村 全真

567 赤壁市龙王行雨宫 湖北省咸宁市赤壁市陆水湖镇荆山村 正一

568 赤壁市黄盖三仙宫 湖北省咸宁市赤壁市余家桥乡余家桥村 正一

569 赤壁市杨泗宫 湖北省咸宁市赤壁市余家桥乡光荣村 正一

570 赤壁市寿龙宫 湖北省咸宁市赤壁市余家桥乡余家桥村 正一

571 赤壁市葛仙庙 湖北省咸宁市赤壁市官塘驿镇老虎岩村 全真

572 赤壁市崇仙庙 湖北省咸宁市赤壁市官塘驿镇老虎岩村 全真

573 赤壁市熊公祠 湖北省咸宁市赤壁市陆水湖双泉村 正一

574 赤壁市尖山庙（万寿宫） 湖北省咸宁市赤壁市陆水湖芳世湾村 全真

575 赤壁市吴王宫 湖北省咸宁市赤壁市车埠镇大罗湖村 正一

576 赤壁市凤雏庵 湖北省咸宁市赤壁市赤壁镇街道 正一

577 赤壁市灵极观 湖北省咸宁市赤壁市赤壁镇枫桥村 全真

578 赤壁市蓬莱庵 湖北省咸宁市赤壁市陆水湖镇前门村 全真

579 赤壁市回凤庵 湖北省咸宁市赤壁市官塘驿镇张司边村 全真

580 赤壁市塔山庙 湖北省咸宁市赤壁市蒲圻办事处红旗桥社区 全真

581 赤壁市独山庙 湖北省咸宁市赤壁市官塘驿镇方秀畈村 全真

582 赤壁市张王庙（龙门桥） 湖北省咸宁市赤壁市新店镇龙门桥村 全真

583 陆溪·靖江王庙 湖北省咸宁市嘉鱼县陆溪镇玉带河路1号 正一

584 陆溪·吴主庙 湖北省咸宁市嘉鱼县陆溪镇界石村4组 正一

585 簰洲湾·重复观 湖北省咸宁市嘉鱼县簰洲湾镇溪流街375号 正一

586 鱼岳·白云古刹 湖北省咸宁市嘉鱼县鱼岳镇南门湖村 正一

587 新街·老师庙 湖北省咸宁市嘉鱼县新街镇王家月村7组 正一

588 陆溪·水月庵 湖北省咸宁市嘉鱼县陆溪镇藕塘村3组 正一

589 高铁岭·接引禅林 湖北省咸宁市嘉鱼县高铁岭镇新庄村 正一

590 渡普·望东庙 湖北省咸宁市嘉鱼县渡普镇王家庄村6组 正一

591 新街·云程古刹 湖北省咸宁市嘉鱼县新街镇蜀港村1组 正一

592 簰洲湾·广福庵 湖北省咸宁市嘉鱼县簰洲湾镇广福庵村 正一

593 高铁岭·团王庙 湖北省咸宁市嘉鱼县高铁岭镇八斗角村 正一

594 白云观 湖北省咸宁市通城县大坪乡药姑林厂 正一

595 水阁塘庙 湖北省咸宁市通城县大坪乡青山村 正一

596 明王庙 湖北省咸宁市通城县关刀镇里港村 正一

597 新观音阁 湖北省咸宁市通山县燕厦乡燕厦村 正一

598 太和观 湖北省咸宁市通山县燕厦乡北冲村 正一

599 会仙观 湖北省咸宁市通山县燕厦乡潘山村 正一

600 东岳殿 湖北省咸宁市通山县闯王镇龟墩村 正一

601 罗浮道院 湖北省咸宁市通山县燕厦乡湖山村 正一

602 玉皇观 湖北省咸宁市通山县燕厦乡新屋村 正一

603 太子庙 湖北省咸宁市通山县燕厦乡成垅村 正一

604 燕厦大王庙 湖北省咸宁市通山县燕厦乡洋湖村 正一

605 太尉殿 湖北省咸宁市通山县九宫山镇程许村 正一

606 地母殿 湖北省咸宁市通山县九宫山横石村 正一

607 灵官殿 湖北省咸宁市通山县楠林雨山村 正一

608 太乙观 湖北省咸宁市咸宁市咸安区浮山办事处太乙村 全真

609 吕祖阁 湖北省咸宁市咸安区浮山办事处太乙村 全真

610 白马王庙 湖北省咸宁市咸宁市咸安区桂花镇鸣水原村 全真

611 乌龙观 湖北省咸宁市咸宁市咸安区汀泗桥镇洪口村 全真

612 城隍庙 湖北省咸宁市咸宁市咸安区永安办事处 全真

613 潜山古观 湖北省咸宁市咸宁市咸安区马桥镇潜山村 全真

614 保康县汤池峡道观 湖北省襄阳市保康县城关镇刘家坪村一组 全真

615 保康县朝元山道观 湖北省襄阳市保康县两峪乡胡家台村一组 全真

616 保康县万年山道观 湖北省襄阳市保康县城关镇堰堂村3组 全真

617 保康县天宝寨道观 湖北省襄阳市保康县马良镇马良街村3组 全真

618 保康县黄龙道观 湖北省襄阳市保康县马桥镇黄龙观村一组 全真

619 老河口市万仙宫 湖北省襄阳市老河口市薛集镇赵岗村 全真

620 南漳县龙门聚仙观 湖北省襄阳市南漳县九集镇胡家棚村二组 全真

621 南漳县板桥九龙观 湖北省襄阳市南漳县板桥镇九龙观村一组 全真

622 襄州明贞观 湖北省襄阳市襄州区石桥镇吴集村 全真

623 襄州真庆观 湖北省襄阳市襄州区双沟镇双南村 全真

624 枣阳市唐梓山道观 湖北省襄阳市枣阳市太平镇北张庄村 全真

625 枣阳市通真观 湖北省襄阳市枣阳市环城办事处赵当村 全真

626 襄阳市九天宫 湖北省襄阳市襄城区卧龙镇青山村 正一

627 襄阳市真武山道观 湖北省襄阳市襄城区真武山办事处环山路真武 正一

628 襄城区隆中诸葛庙 湖北省襄阳市襄城区隆中路6号 正一

629 汉川市麻河镇东岳庙 湖北省孝感市汉川市麻河镇 全真

630 汉川市蚌湖口财神庙 湖北省孝感市汉川市华严农场蚌湖 全真

631 周巷镇青山观 湖北省孝感市孝昌县周巷镇青山村 全真

632 圆明观 湖北省孝感市孝南区肖港镇汪梁村 正一

633 凤凰台 湖北省孝感市孝南区闵集乡凤凰村 正一

634 朝天宫 湖北省孝感市孝南区新华街沙沟社区 正一

635 青龙观 湖北省孝感市孝南区南大开发区新华社区金张 正一

636 长阳中武当道观 湖北省宜昌市长阳土家族自治县鸭子口乡天柱 正一

637 宜昌市点军区石门洞道观 湖北省宜昌市点军区联棚乡楠木溪村石门洞 正一

638 宜都市梁山道观　 湖北省宜昌市宜都市潘家湾土家族乡梁山村三 正一

639 远安县鸣凤山道观 湖北省宜昌市远安县鸣凤山镇 全真

640 远安县龙潭河处所 湖北省宜昌市远安县龙潭河风景区 正一

641 枝江市董市镇水府庙道观 湖北省宜昌市枝江市董市镇水府庙道观 正一

642 枝江七星台万寿山道观 湖北省宜昌市枝江市七星台万寿山道观 正一 作者：巢谷师兄 https://www.bilibili.com/read/cv18578043?spm_id_from=333.999.0.0 出处：bilibili
