浙江（上）


序号   宫观名称   地址   派别
246 虹桥镇里一华阳宫 浙江省温州市乐清市虹桥镇里一村 全真

247 虹桥镇娄岙香平山大王庙 浙江省温州市乐清市虹桥镇娄岙香平山 正一

248 虹桥镇娄岙香山庙 浙江省温州市乐清市虹桥镇娄岙村 正一

249 虹桥镇上沿虹霞观 浙江省温州市乐清市虹桥镇上沿村 全真

250 虹桥镇上沿霞灵宫 浙江省温州市乐清市虹桥镇上沿村 正一

251 虹桥镇邵东吕水云宫 浙江省温州市乐清市虹桥镇邵东吕村 正一

252 虹桥镇石岱虹龙观 浙江省温州市乐清市虹桥镇四村石岱山 全真

253 虹桥镇石岱下天寿宫 浙江省温州市乐清市虹桥镇四村石岱 全真

254 虹桥镇水坑万应宫 浙江省温州市乐清市虹桥镇水坑村 正一

255 虹桥镇杏四狮子山庙 浙江省温州市乐清市虹桥镇杏四村 正一

256 虹桥镇杏湾高山杨府殿 浙江省温州市乐清市虹桥镇杏湾村高山 正一

257 乐成街道东门裴园庙 浙江省温州市乐清市乐成街道东门村 正一

258 乐成街道东岳道观 浙江省温州市乐清市乐成街道东城北路银溪村 全真

259 虹桥镇霞堡岩头山三清观 浙江省温州市乐清市虹桥镇霞堡村 全真

260 虹桥镇霞堡岩头嘴白衣宫 浙江省温州市乐清市虹桥镇霞堡村 全真

261 虹桥镇杨湾胡公殿 浙江省温州市乐清市虹桥镇邬家桥村杨湾 正一

262 虹桥镇瑶岙胡公殿 浙江省温州市乐清市虹桥镇瑶岙村 正一

263 虹桥镇瑶岙云霄殿 浙江省温州市乐清市虹桥镇瑶岙村 正一

264 乐成街道关圣庙 浙江省温州市乐清市乐成街道环城东路东门村 正一

265 虹桥镇蒲岐水门头殿 浙江省温州市乐清市虹桥镇蒲岐东门村 正一

266 虹桥镇蒲岐文昌阁 浙江省温州市乐清市虹桥镇蒲岐南门村 全真

267 虹桥镇蒲岐迎恩宫 浙江省温州市乐清市虹桥镇蒲岐西门村 全真

268 虹桥镇前塘南清宫 浙江省温州市乐清市虹桥镇前塘村 正一

269 虹桥镇三官殿 浙江省温州市乐清市虹桥镇 全真

270 虹桥镇上侯宅心宫 浙江省温州市乐清市虹桥镇上侯宅村 全真

271 虹桥镇上侯宅玉峰宫 浙江省温州市乐清市虹桥镇上侯宅村 全真

272 虹桥镇霞堡担水湾太岁殿 浙江省温州市乐清市虹桥镇霞堡村担水湾 正一

273 虹桥镇霞堡马施殿 浙江省温州市乐清市虹桥镇霞堡村 正一

274 虹桥镇霞堡擎王庙 浙江省温州市乐清市虹桥镇霞堡村 正一

275 虹桥镇峃前灵方宫 浙江省温州市乐清市虹桥镇溪东村 正一

276 柳市镇横带桥三清道观 浙江省温州市乐清市柳市镇东岸村 全真

277 柳市镇湖横仙师岩刘公道观 浙江省温州市乐清市柳市镇湖横仙师岩 全真

278 柳市镇湖横张宅天竺道院 浙江省温州市乐清市柳市镇湖横张宅 全真

279 柳市镇湖社祖庙（世阴宫） 浙江省温州市乐清市柳市镇湖东村 正一

280 柳市镇湖头福泉潭五海龙王庙 浙江省温州市乐清市柳市镇岙底村福泉潭 正一

281 柳市镇湖头前州天后宫 浙江省温州市乐清市柳市镇前州村 正一

282 柳市镇湖头玉云道观 浙江省温州市乐清市柳市镇店后村 全真

283 柳市镇龙岗山后街三官堂 浙江省温州市乐清市柳市镇龙岗山后街 正一

284 柳市镇龙岗山后街三官堂 浙江省温州市乐清市柳市镇龙岗山后街 正一

285 柳市镇南山同文观 浙江省温州市乐清市柳市镇南山前村 正一

286 柳市镇南宅太子殿 浙江省温州市乐清市柳市镇南宅村 正一

287 柳市镇汤岙余龙宫 浙江省温州市乐清市柳市镇汤岙余村 正一

288 柳市镇西皇屿六屿古庙 浙江省温州市乐清市柳市镇皇屿六屿 正一

289 柳市镇黄华陈府圣庙 浙江省温州市乐清市柳市镇黄华关村 正一

290 柳市镇黄华红莲宫 浙江省温州市乐清市柳市镇黄华三村 正一

291 柳市镇翔金垟庙 浙江省温州市乐清市柳市镇翔金垟村 正一

292

柳市镇象山白莲道观 浙江省温州市乐清市柳市镇桥前村 正一

293 柳市镇象山十八社永清宫 浙江省温州市乐清市柳市镇象山十八社 正一

294 清江镇北山杨府殿 浙江省温州市乐清市清江镇三江村北山 正一

295 清江镇南塘塘角庙 浙江省温州市乐清市清江镇南塘村 正一

296 清江镇南塘五谷道观 浙江省温州市乐清市清江镇南塘村 全真

297 清江镇三江白莲宫 浙江省温州市乐清市清江镇三江村 正一

298 清江镇三江杨府殿 浙江省温州市乐清市清江镇三江村 正一

299 清江镇三塘庙 浙江省温州市乐清市清江镇三塘村 正一

300 清江镇上埠头平水殿 浙江省温州市乐清市清江镇上埠头村 正一

301 石帆街道东朴湖施大王庙 浙江省温州市乐清市石帆街道东朴湖村 正一

302 石帆街道东朴湖真君宫 浙江省温州市乐清市石帆街道东朴湖村 正一

303 石帆街道官塘周雪灵王庙 浙江省温州市乐清市石帆街道官塘村 正一

304 石帆街道河淇赤五宫 浙江省温州市乐清市石帆街道河淇村 正一

305 石帆街道河淇其清宫 浙江省温州市乐清市石帆街道河淇村 全真

306 柳市镇上池头五龙观 浙江省温州市乐清市柳市镇上池头村 全真

307 柳市镇上岩乐成宫 浙江省温州市乐清市柳市镇上岩前村 正一

308 清江镇建新三清殿 浙江省温州市乐清市清江镇建新村 全真

309 清江镇江沿殿 浙江省温州市乐清市清江镇江沿村 正一

310 清江镇江宅五通殿 浙江省温州市乐清市清江镇江宅村 正一

311 清江镇靖江天公庙 浙江省温州市乐清市清江镇靖江村 正一

312 清江镇鲤鱼山禹王观 浙江省温州市乐清市清江镇鲤鱼山村 全真

313 清江镇棉花塘三清殿 浙江省温州市乐清市清江镇棉花塘村 全真

314 清江镇南浦杨府殿 浙江省温州市乐清市清江镇南浦村 正一

315 清江镇南塘东岳庙 浙江省温州市乐清市清江镇江宅村 正一

316 清江镇泗塘杨府庙 浙江省温州市乐清市清江镇泗塘村 正一

317 清江镇天后宫 浙江省温州市乐清市清江镇清江村 正一

318 清江镇北塘青龙宫 浙江省温州市乐清市清江镇北塘村 全真

319 清江镇蔡岙杨府殿 浙江省温州市乐清市清江镇蔡岙村 正一

320 清江镇东山龙王庙 浙江省温州市乐清市清江镇东山村 正一

321 清江镇东山太阴宫 浙江省温州市乐清市清江镇东山村 全真

322 清江镇方江屿平水庙 浙江省温州市乐清市清江镇方江屿村 正一

323 虹桥镇下侯宅万灵宫 浙江省温州市乐清市虹桥镇下侯宅村 正一

324 虹桥镇下仙垟仙云宫 浙江省温州市乐清市虹桥镇下仙垟村 正一

325 柳市镇岐头双龙道观 浙江省温州市乐清市柳市镇岐头二村 全真

326 柳市镇前街杨府殿 浙江省温州市乐清市柳市镇前街村 正一

327 柳市镇十八社长青宫 浙江省温州市乐清市柳市镇保安路 正一

