福 建（918座）



序号    宫观名称                                地址                              派别
379 莆田江口锦江祖庙 福建省莆田市涵江区江口镇江口社区 正一

380 莆田江口孝义新兴殿 福建省莆田市涵江区江口镇江口社区 正一

381 莆田萩芦洪南东方庙 福建省莆田市涵江区萩芦镇洪南村 正一

382 莆田白塘显应庙 福建省莆田市涵江区白塘镇显应村 正一

383 莆田江口为头清达宫 福建省莆田市涵江区江口镇路为头 正一

384 莆田江口港下福海宫 福建省莆田市涵江区江口镇港下 正一

385 莆田江口炉台宫 福建省莆田市涵江区江口镇江口社区 正一

386 莆田江口孝义锦城庙 福建省莆田市涵江区江口镇江口社区 正一

387 莆田江口新墩福惠宫 福建省莆田市涵江区江口镇新墩村 正一

388 莆田江口新墩永福宫 福建省莆田市涵江区江口镇新墩村 正一

389 莆田江口新墩金山宫 福建省莆田市涵江区江口镇新墩村 正一

390 莆田白沙长兴宫 福建省莆田市涵江区白沙镇长兴村 正一

序号    宫观名称                                 地址                             派别

391 莆田三江口钱湖宫 福建省莆田市涵江区三江口镇哆头村 正一

392 莆田延宁玉华殿 福建省莆田市涵江区涵东办延宁居委会 正一

393 莆田萩芦崇圣宫 福建省莆田市涵江区萩芦镇崇圣村  正一

394 莆田宫口灵慈宫 福建省莆田市涵江区涵西街道涵西社区宫口 正一

395 莆田涵西十王殿 福建省莆田市涵江区涵西街道孝义街 正一

396 莆田国欢励浦社 福建省莆田市涵江区国欢镇都分村 正一

397 莆田涵江延宁宫 福建省莆田市涵江区涵西街道延宁社区 正一

398 莆田江口孝义佑圣观 福建省莆田市涵江区江口镇孝义街 正一

399 莆田国欢上林宫 福建省莆田市涵江区国欢镇南林村 正一

400 莆田江口五星广惠殿 福建省莆田市涵江区江口镇五星村 正一

401 莆田江口五星北辰宫 福建省莆田市涵江区江口镇五星村 正一

402 莆田江口五星英惠宫 福建省莆田市涵江区江口镇五星村 正一

403 莆田江口五星极乐宫 福建省莆田市涵江区江口镇五星村 正一

404 莆田江口五星开兴宫 福建省莆田市涵江区江口镇五星村 正一

405 莆田江口新前兴贤庙 福建省莆田市涵江区江口镇新前村 正一

406 莆田江口新前凫山宫 福建省莆田市涵江区江口镇新前村 正一

407 莆田江口新前隆佑宫 福建省莆田市涵江区江口镇新前村 正一

408 莆田江口上魁真武殿 福建省莆田市涵江区江口镇上魁 正一

409 莆田江口东田福宸宫 福建省莆田市涵江区江口镇东田 正一

410 莆田江口厚峰北恒殿 福建省莆田市涵江区江口镇厚峰村 正一

411 莆田江口坂梁重霄殿 福建省莆田市涵江区江口镇坂梁村 正一

412 莆田江口丰美东岳殿 福建省莆田市涵江区江口镇丰美村 正一

413 莆田江口丰山金轮殿 福建省莆田市涵江区江口镇丰山村 正一

414 莆田涵江雁阵宫 福建省莆田市涵江区三江口镇鳌山村岐头自然 正一

415 莆田江口丰山仪依祖宫 福建省莆田市涵江区江口镇丰山村 正一

416 莆田江口上蔡仪依东宫 福建省莆田市涵江区江口镇石东村 正一

417 莆田江口井头北极殿 福建省莆田市涵江区江口镇丰山村 正一

418 莆田江口东楼南安庙 福建省莆田市涵江区江口镇东楼村 正一

419 莆田江口东楼北极殿 福建省莆田市涵江区江口镇东楼村 正一

420 莆田江口东楼临江宫 福建省莆田市涵江区江口镇东楼村 正一

421 莆田江口顶西坡龙山宫 福建省莆田市涵江区江口镇石西村 正一

422 莆田江口石庭通明殿 福建省莆田市涵江区江口镇石西村 正一

423 莆田江口石西凌峰殿 福建省莆田市涵江区江口镇石西村 正一

424 莆田江口石西蔡公宫 福建省莆田市涵江区江口镇石西村 正一

425 莆田江口石狮凤来宫 福建省莆田市涵江区江口镇石狮村 正一

426 莆田江口上后双峰宫 福建省莆田市涵江区江口镇上后村 正一

427 莆田江口上后泉兴宫 福建省莆田市涵江区江口镇上后村 正一

428 莆田江口上后松山庙 福建省莆田市涵江区江口镇上后村 正一

429 莆田江口莆江安宁宫 福建省莆田市涵江区江口镇上后村 正一

430 莆田江口大东蟠龙庙 福建省莆田市涵江区江口镇大东村 正一

434 莆田江口东山广济庙 福建省莆田市涵江区江口镇东山村 正一

432 莆田江口东蔡东岳观 福建省莆田市涵江区江口镇东楼村 正一

433 莆田江口东游明安殿 福建省莆田市涵江区江口镇东楼村 正一

434 莆田江口石东志元宫 福建省莆田市涵江区江口镇石东村 正一

435 莆田江口石东文元殿 福建省莆田市涵江区江口镇石东村 正一

436 莆田江口石东铁山宫 福建省莆田市涵江区江口镇石东村 正一

437 莆田江口石东广济宝殿 福建省莆田市涵江区江口镇石东村 正一

438 莆田江口石东大罗宫 福建省莆田市涵江区江口镇石东村 正一

439 莆田江口石西白云宫 福建省莆田市涵江区江口镇石西村 正一

440 莆田江口石西金山宫 福建省莆田市涵江区江口镇石西村  正一

441 莆田江口石西龙山宫 福建省莆田市涵江区江口镇石西村 正一

442 莆田江口石西五显宫 福建省莆田市涵江区江口镇石西村 正一

443 莆田江口东大佑贤庙 福建省莆田市涵江区江口镇东大村 正一

444 莆田江口东大北极殿 福建省莆田市涵江区江口镇东大村 正一

445 莆田江口官庄康宁庙 福建省莆田市涵江区江口镇官庄村 正一

446 莆田后郭重兴祖庙 福建省莆田市涵江区三江口镇后郭村 正一

447 莆田沁东安民宫 福建省莆田市涵江区人国欢镇泌东村 正一

448 莆田后度胜利宫  福建省莆田市涵江区涵东办后度居委会 正一

449 莆田周墩长福宫 福建省莆田市涵江区白塘镇周墩村 正一

450 莆田周墩兴显宫 福建省莆田市涵江区白塘镇周墩村 正一

451 莆田霞徐顺济庙 福建省莆田市涵江区涵东办霞徐社区 正一

452 莆田洋尾灵镇宫 福建省莆田市涵江区白塘镇洋尾村 正一

453 莆田田边埕武当殿 福建省莆田市涵江区涵西办保尾田边埕 正一

454 莆田后郭仙宫宫 福建省莆田市涵江区三江口镇后郭村 正一

455 莆田江口海星威显庙 福建省莆田市涵江区江口镇海星村 正一

456 莆田江口海星威显宫 福建省莆田市涵江区江口镇海星村 正一

457 莆田江口石狮降圣殿 福建省莆田市涵江区江口镇石狮村 正一

458 莆田江口石狮顺兴殿 福建省莆田市涵江区江口镇石狮村 正一

459 莆田江口院里莲峰庙 福建省莆田市涵江区江口镇院里 正一

460 莆田江口石狮兴隆殿 福建省莆田市涵江区江口镇石狮村 正一

461 莆田江口院里昭灵宫 福建省莆田市涵江区江口镇院里村 正一

462 莆田江口院里万安宫 福建省莆田市涵江区江口镇院里村 正一

463 莆田江口园顶夫子宫 福建省莆田市涵江区江口镇园顶 正一

464 莆田江口园下清溪宫 福建省莆田市涵江区江口镇园下村 正一

465 莆田江口上后梅林宫 福建省莆田市涵江区江口镇上后村 正一

466 莆田江口上后献瑞观 福建省莆田市涵江区江口镇上后村 正一

467 莆田江口上后民兴宫 福建省莆田市涵江区江口镇上后村 正一

468 莆田阔口飞来阁 福建省莆田市荔城区镇海街道阔口居委会 正一

469 莆田厝柄龙津庙 福建省莆田市荔城区新度镇厝柄村 正一

470 莆田黄石北辰宫 福建省莆田市荔城区黄石镇井后村 正一

471 莆田黄石流憩殿 福建省莆田市荔城区黄石镇东甲村 正一

472 莆田常溪后溪宫 福建省莆田市荔城区黄石镇常溪居委会28号 正一

473 莆田后积万灵宫 福建省莆田市荔城区北高镇后积村 正一

474 莆田竹庄三清殿 福建省莆田市荔城区北高镇竹庄村 正一

475 莆田呈山呈祥宫 福建省莆田市荔城区北高镇呈山村 正一

476 莆田呈山灵慈庙 福建省莆田市荔城区北高镇呈山村 正一

477 莆田惠洋震武殿 福建省莆田市荔城区黄石镇惠下村 正一

478 莆田拱辰瑞云祖庙 福建省莆田市荔城区拱辰街道拱辰居委会头亭 正一

479 莆田文峰天后宫 福建省莆田市荔城区镇海街道文献路329号 正一

480 莆田东岩山妈祖行宫 福建省莆田市荔城区镇海街道东岩山 正一

481 莆田栏山兴福殿 福建省莆田市荔城区北高镇栏山村 正一

482 莆田英龙英惠社 福建省莆田市荔城区镇海街道英惠巷116号 正一

483 莆田西社混元殿 福建省莆田市荔城区镇海街道镇海居委会西社 正一

484 莆田兴化府城隍庙 福建省莆田市荔城区镇海街道梅园路213号 正一

485 莆田碗洋关圣庙 福建省莆田市荔城区西天尾镇碗洋村 正一

486 莆田壶公山凌云殿 福建省莆田市荔城区新度镇大坂村壶公山 正一

487 莆田九华山仙公洞 福建省莆田市荔城区西天尾下坨村 正一

488 莆田紫霄寺殿 福建省莆田市荔城区西天尾镇渭阳村 正一

489 莆田五侯山仙女洞 福建省莆田市荔城区北高镇福岭村 正一

490 莆田五侯山通明殿 福建省莆田市荔城区北高镇福岭村 正一

491 莆田持久山土地庙 福建省莆田市荔城区北高镇汀峰村 正一

492 莆田蒲坂凌云别殿 福建省莆田市荔城区新度镇蒲坂村 正一

493 莆田锦墩祥云殿 福建省莆田市荔城区新度镇锦墩村 正一

494 莆田莆禧鲤江城隍庙 福建省莆田市湄洲湾北岸经济开发区山亭乡莆 正一

495 仙游榜头三清宫 福建省莆田市仙游县榜头镇灵山村 正一

496 仙游园庄半岭宫 福建省莆田市仙游县园庄镇义路村 正一

497 仙游鲤南蜚南宫 福建省莆田市仙游县鲤南镇柳坑村 正一

498 仙游鲤南爱晓宫 福建省莆田市仙游县鲤城街道洪桥居委会 正一

499 仙游郊尾梅塘仙水宫 福建省莆田市仙游县郊尾镇梅塘村 正一

500 仙游郊尾梅塘仙水宫 福建省莆田市仙游县郊尾镇梅塘村 正一

501 仙游枫亭麟山宫 福建省莆田市仙游县枫亭镇麟山村 正一

502 仙游郊尾湖宅仙水宫 福建省莆田市仙游县郊尾镇湖宅村 正一

503 仙游鲤南井尾宫 福建省莆田市仙游县鲤南镇温泉村 正一

504 莆田埭头天花宫 福建省莆田市秀屿区埭头镇汀港村山顶自然村 正一

505 莆田埭头清河殿 福建省莆田市秀屿区埭头镇汀岐村塔尾自然村 正一

506 莆田平海天宝宫 福建省莆田市秀屿区平海镇上店村户角自然村 正一

507 莆田月塘灵石庙 福建省莆田市秀屿区月塘乡下塘村吴山自然村 正一

508 莆田月塘南通殿 福建省莆田市秀屿区月塘乡前康村安埔自然村 正一

509 莆田月塘锦山宫 福建省莆田市秀屿区月塘乡坂尾村2组 正一

510 莆田月塘冲山宫  福建省莆田市秀屿区月塘乡下塘村2组 正一

511 莆田东庄二忠祠 福建省莆田市秀屿区东庄镇前运村5组 正一

512 莆田东庄柳营宫 福建省莆田市秀屿区东庄镇营边村下营边自然 正一

513 莆田东庄陈靖姑祖庙 福建省莆田市秀屿区东庄镇嵩山村3组 正一

514 莆田东峤海灵宫 福建省莆田市秀屿区东峤镇东桥村镇边自然村 正一

515 莆田东峤北极天宫 福建省莆田市秀屿区东峤镇先锋村9队 正一

516 莆田东峤明山宫 福建省莆田市秀屿区东峤镇汀圹村名山南端自 正一

517 莆田东峤其寿堂 福建省莆田市秀屿区东峤镇下西村尾厝头自然 正一

518 莆田东峤嘉兴宫 福建省莆田市秀屿区东峤镇前江村下门自然村 正一

519 莆田东峤道义堂 福建省莆田市秀屿区东峤镇汀塘村顶欧自然村 正一

520 莆田埭头朝宗岳殿 福建省莆田市秀屿区埭头镇武盛村3组 正一

521 莆田埭头云山宫 福建省莆田市秀屿区埭头镇田边村坊东自然村 正一

522 莆田埭头锦山宫 福建省莆田市秀屿区埭头镇高林村南店头自然 正一

523 莆田月塘福寿殿 福建省莆田市秀屿区月塘乡西园村1队 正一

524 莆田月塘福安殿 福建省莆田市秀屿区月塘乡西园村6队 正一

525 莆田东峤白云洞 福建省莆田市秀屿区东峤渚林村九山自然村 正一

526 莆田笏石永安宫 福建省莆田市秀屿区笏石镇来塘村3队 正一

527 莆田东峤东西宫 福建省莆田市秀屿区东峤镇霞西村 正一

528 莆田东峤朝天宫 福建省莆田市秀屿区东峤镇百叶村7队 正一

529 莆田笏石伍云殿 福建省莆田市秀屿区笏石镇炮厝村2队 正一

530 安溪东岳城隍庙 福建省泉州市安溪县凤山路2号 正一

531 安溪龙门镇九玄宫 福建省泉州市安溪县龙门镇寮山村  正一  

532 安溪太王陵威镇庙 福建省泉州市安溪县金谷镇尚芸村 正一

533 安溪感德石门玉湖殿 福建省泉州市安溪县感德镇石门村 正一

534 德化缨溪宫 福建省泉州市德化县浔中镇浔中村 正一

535 德化威灵宫 福建省泉州市德化县浔中镇浔中村 正一

536 德化金液洞 福建省泉州市德化县盖德乡三福村 正一

537 德化龙图宫 福建省泉州市德化县浔中镇乐陶村 正一

538 德化宏祠宫 福建省泉州市德化县浔中镇凤洋村 正一

539 德化丁溪宫 福建省泉州市德化县龙浔镇丁溪村 正一

540 德化圣天宫 福建省泉州市德化县盖德乡有济村 正一

541  德化忠烈殿 福建省泉州市德化县浔中镇蒲坂村 正一

542 德化聚星宫 福建省泉州市德化县浔中镇富东街 正一

543 德化龙凤殿 福建省泉州市德化县浔中镇浔中村 正一

544 德化忠义庙 福建省泉州市德化县龙浔镇寨头新村 正一

545 德化安土庙 福建省泉州市德化县龙浔镇凤塔新村 正一

546 德化彭塘宫 福建省泉州市德化县浔中镇浔中村 正一

547 德化福德宫 福建省泉州市德化县春美乡双翰村 正一

548 德化大卿宫 福建省泉州市德化县龙浔镇丁墘村 正一

549 德化董坂宫 福建省泉州市德化县龙浔镇宝美村 正一

550 德化崇道宫 福建省泉州市德化县龙浔镇丁溪村 正一

551 德化祖龙宫 福建省泉州市德化县龙浔镇宝美村东环路 正一

552 德化宝灵宫 福建省泉州市德化县龙浔镇宝美村 正一

553 德化紫云洞 福建省泉州市德化县三班镇蔡径村 正一

554 德化霞碧宫 福建省泉州市德化县龙门滩镇霞碧村 正一

555 德化石壶殿 福建省泉州市德化县水口镇石牛山 正一

556 德化通济宫 福建省泉州市德化县上涌镇后坂村 正一

557 泉州清源道观 福建泉州市丰泽区清源街道清源山风景区 正一

558 泉州真武庙 福建泉州市丰泽区东海街道法石社区603号 正一

559 泉州东岳庙 福建泉州市丰泽区东湖街道凤山社区 正一

560 泉州娲媓宫 福建泉州市丰泽区东海街道宝山社区后坑 正一

561 泉州文兴宫 福建泉州市东海街道法石社区 正一

562 惠安螺城莲花仙祖宫 福建省泉州市惠安县螺城镇新霞社区莲花山 正一

563 惠安螺城城隍庙 福建省泉州市惠安县螺城镇西北社区文苑世家 正一

564 惠安崇武玄天上帝公宫 福建省泉州市惠安县崇武镇前垵村 正一

565 惠安崇武城隍庙 福建省泉州市惠安县崇武潮洛村 正一

566 惠安螺城东岳庙 福建省泉州市惠安县螺城镇北关社区北门路4 正一

567 惠安螺城锦田驿宫 福建省泉州市惠安县螺城镇西北社区 正一

568 惠安崇武东嶽庙 福建省泉州市惠安县崇武镇靖江村 正一

569 惠安螺城云山宫 福建省泉州市惠安县螺城镇溪村 正一

570 惠安螺阳盘龙妈祖宫 福建省泉州市惠安县螺阳镇盘龙村 正一

571 惠安螺城锦霞宫 福建省泉州市惠安县螺城镇下张社区 正一

572 惠安螺城惠古地宫 福建省泉州市惠安县螺城镇东南社区科山花园 正一

573 惠安螺城社公宫 福建省泉州市惠安县螺城镇东南社区科山花园 正一

574 惠安小岞三山宫 福建省泉州市惠安县小岞镇南赛村 正一

575 惠安东桥虎母庙 福建省泉州市惠安县东桥镇衍海村 正一

576 惠安净峰万善宫 福建省泉州市惠安县净峰镇厝头村 正一

577 惠安崇武万善宫 福建省泉州市惠安县崇武镇西华村海定路海口 正一

578 惠安崇武溪底妈祖宫 福建省泉州市惠安县崇武镇溪底村 正一

579 惠安崇武天祀宫 福建省泉州市惠安县崇武镇海门村 正一

580 惠安涂寨岩古宫 福建省泉州市惠安县涂寨镇岩峰村 正一

581 晋江东石盘龙宫 福建省泉州市晋江市东石镇大房村 正一

582 晋江深沪泉峰关帝庙 福建省泉州市晋江市深沪镇科任泉峰村 正一

583 晋江陈埭福呈古宫 福建省泉州市晋江市陈埭镇四境村 正一

584 晋江龟昭庙 福建省泉州市晋江市西滨镇跃进村 正一

585 晋江真如殿 福建省泉州市晋江市龙湖镇前港村 正一

586 晋江金井南江天后宫 福建省泉州市晋江市金井镇南江村 正一

587 晋江青阳石鼓庙 福建省泉州市晋江市梅岭街道蔡厝社区 正一

588 晋江钟灵殿 福建省泉州市晋江市安海镇可慕村 正一

589 晋江金井天后东宫 福建省泉州市晋江市金井镇旧街 正一

590 晋江深沪崇真殿 福建省泉州市晋江市深沪镇港阜村 正一

591 晋江深沪宝泉庵 福建省泉州市晋江市深沪镇旧街 正一

592 晋江陈埭苏厝前乡苏夫人姑宫 福建省泉州市晋江市陈埭镇苏厝村 正一

593 晋江陈埭苏厝普益苏夫人姑宫 福建省泉州市晋江市陈埭镇苏厝村 正一

594 晋江沟头灵安殿 福建省泉州市晋江市梅岭街道沟头社区 正一

595 晋江山头候山拱秀庙 福建省泉州市晋江市金井镇山头村 正一

596 晋江龙湖石厦宫 福建省泉州市晋江市龙湖镇石厦村 正一

597 晋江内坑西云殿 福建省泉州市晋江市内坑镇石湖潭村 正一

598 晋江深沪华峰镇海宫 福建省泉州市晋江市深沪镇华峰村 正一

599 晋江安海庵前桂山宫 福建省泉州市晋江市安海镇庵前村 正一

600 晋江紫帽洋店崇福宫 福建省泉州市晋江市紫帽镇洋店村 正一

601 晋江龙湖镇峰宫 福建省泉州市晋江市龙湖镇新街村 正一

602 泉州三义庙 福建省泉州市鲤城区海滨街道水门社区水门巷 正一

603 泉州霞洲妈祖宫 福建省泉州市鲤城区江南街道霞洲社区 正一

604 泉州元妙观 福建省泉州市东街新府口56号 正一

605 泉州府城隍庙 福建省泉州市鲤城区小山新村内 正一

606 泉州真济仙姑宫 福建省泉州市鲤城区花巷濠沟墘64号 正一

607 泉州北门土地宫 福建省泉州市鲤城区北门街华侨新村路口 正一

608 泉州一堡宫 福建省泉州市鲤城区海滨水门社区一堡宫 正一

609 泉州泉郡溪灵宫 福建省泉州市鲤城区金山伍堡金堡桥边 正一

610 泉州万仙妃宫 福建省泉州市鲤城区东街广灵路35号 正一

611 泉州龟峰岩 福建省泉州市洛江区罗溪镇双溪村 正一

612 泉州仙公观 福建省泉州市洛江区马甲镇仙公山 正一

613 泉州康济庙 福建省泉州市洛江区马甲镇洋坑村 正一

614 泉州埔美宫 福建省泉州市洛江区河市镇白洋村 正一

615 南安云山宫 福建省泉州市南安市眉山乡高田村 正一

616 南安镇江宫 福建省泉州市南安市丰州镇旭山村 正一

617 南安慈惠堂 福建省泉州市南安市官桥镇金坑石泉村 正一

618 南安湖坵宫 福建省泉州市南安市美林办事处顶村 正一

619 南安鳌峰宫 福建省泉州市南安市梅山镇竞山村 正一

620 南安荣溪宫 福建省泉州市南安市南大路 正一

621 南安南山宫 福建省泉州市南安市水头镇大盈村 正一

622 南安天心洞 福建省泉州市南安市水头镇呈美村 正一

623 南安凤山庙 福建省泉州市南安市诗山镇坊前村 正一

624 南安泽龙宫 福建省泉州市南安市区长兴路 正一

625 南安坑口宫 福建省泉州市南安市罗东镇振兴村 正一

626 南安朝云殿 福建省泉州市南安市罗东镇埔心村 正一

627 南安丰州万公妈宫 福建省泉州市南安市丰州镇石砻 正一

628 南安朝阳庙 福建省泉州市南安市美林办事处溪口村 正一

629 南安黑山古庙 福建省泉州市南安市霞美镇霞美村 正一

630 南安灵安庙 福建省泉州市南安市官桥镇东环路2号 正一

631 南安乐山昭惠庙 福建省泉州市南安市向阳乡乐山 正一

632 南安三浦桥万公妈宫 福建省泉州市南安市美林办事处三浦桥 正一

633 南安镇龙宫 福建省泉州市南安市官桥镇后曾庄 正一

634  南安城隍庙 福建省泉州市南安市丰州镇丰州街 正一

635 南安龙山宫 福建省泉州市南安市诗山镇诗山公园内 正一

636 南安檺林宫 福建省泉州市南安市洪濑镇西林村 正一

637 泉州见龙宫 福建省泉州市泉港区峰尾镇上楼村 正一

638 泉州护龙社 福建省泉州市泉港区峰尾镇郭厝村 正一

639 泉州永成府 福建省泉州市泉港区峰尾镇郭厝村 正一

640 泉州锦山宫 福建省泉州市泉港区山腰镇塔村 正一

641 泉州金龙府 福建省泉州市泉港区山腰镇菜堂村 正一

642 泉州山腰白石宫 福建省泉州市泉港区山腰镇菜堂村 正一

643 泉州映霞府 福建省泉州市泉港区山腰镇前埕村 正一

644 泉州龙凤宫 福建省泉州市泉港区前黄镇凤山村 正一

645 泉州涂岭乌石宫 福建省泉州市泉港区涂岭镇前欧村 正一

646 泉州盛美宫 福建省泉州市泉港区南埔镇肖厝村 正一

647 泉州凤山府 福建省泉州市泉港区山腰镇锦塔村 正一

648 泉州清风府 福建省泉州市泉港区山腰镇陈庄 正一

649 泉州港西宫 福建省泉州市泉港区界山镇鸠林港西村 正一

650 泉州东张宫 福建省泉州市泉港区界山镇东张村 正一

651 泉州龙峰宫 福建省泉州市泉港区界山镇河阳村 正一

652 泉州涂岭龙济宫 福建省泉州市泉港区涂岭镇涂岭村 正一

653 泉州柯厝龙兴宫 福建省泉州市泉港区南埔镇柯厝村 正一

654 泉州中兴宫 福建省泉州市泉港区界山镇槐山村 正一

655 泉州新兴府 福建省泉州市泉港区界山镇狮东村 正一

656 泉州石冠凌云殿 福建省泉州市泉港区后龙镇柳亭村后柳 正一

657 泉州峰尾东岳庙 福建省泉州市泉港区峰尾镇诚峰村 正一

658 泉州界山龙兴宫 福建省泉州市泉港区界山镇界山村 正一

659 泉州后龙堡廖澳宫 福建省泉州市泉港区后龙镇后龙村 正一

660 泉州土坑白石宫 福建省泉州市泉港区后龙镇土坑村 正一

661 泉州重兴宫 福建省泉州市泉港区后龙镇割山村 正一

662 泉州杨山宫 福建省泉州市泉港区后龙镇坑仔底黄厝后 正一

663 泉州龙潭宫 福建省泉州市泉港区峰尾镇龙厝村 正一

664 泉州西吴宫 福建省泉州市泉港区前黄镇凤南村 正一

665 泉州昭灵宫 福建省泉州市泉港区前黄镇三朱村 正一

666 泉州山腰富美宫 福建省泉州市泉港区山腰镇埭港村 正一

667 泉州莲山宫  福建省泉州市泉港区峰尾镇郭厝村 正一

668 泉州青龙庙 福建省泉州市泉港区界山镇鹅头村 正一

669 泉州义烈庙 福建省泉州市泉港区峰尾镇诚峰村 正一

670 泉州礁头廖澳宫 福建省泉州市泉港区后龙镇礁头村 正一

671 泉州涂岭龙山宫 福建省泉州市泉港区涂岭镇清美村 正一

672 泉州永灵府 福建省泉州市泉港区峰尾镇郭厝村下乡 正一

673 泉州瑞云殿 福建省泉州市泉港区南埔镇沙格村 正一

674 泉州水尾社 福建省泉州市泉港区山腰新宅社区 正一

675 泉州峰前东岳庙 福建省泉州市泉港区后龙镇峰前村 正一

676 泉州玉山庙 福建省泉州市泉港区涂岭镇芦朴村 正一

677 泉州天妃宫 福建省泉州市泉港区山腰镇荷池村 正一

678 泉州灵慈宫 福建省泉州市泉港区南埔镇沙格村 正一

679 泉州龙山宫 福建省泉州市泉港区山腰镇龙山社区  正一

680 泉州保安宫 福建省泉州市泉港区山腰镇压埭港村 正一

681 泉州逢源宫 福建省泉州市泉港区峰尾镇前亭村 正一

682 泉州汶阳龙济宫 福建省泉州市泉港区涂岭镇汶阳村 正一

683 泉州九龙岗妈祖庙 福建省泉州市泉港区峰尾镇郭厝村 正一

684 泉州汶阳广济宫 福建省泉州市泉港区涂岭镇驿坂村 正一

685 泉州迴龙宫 福建省泉州市泉港区界山镇南庄村  正一

686 泉州龙盘宫 福建省泉州市泉港区界山镇大路村 正一

687 泉州石冠宫 福建省泉州市泉港区后龙镇柳亭村 正一

688 泉州龙见宫 福建省泉州市泉港区山腰镇山腰 正一

689 泉州石山宫 福建省泉州市泉港区涂岭镇 正一

690 泉州元真庙 福建省泉州市泉港区涂岭镇黄田村 正一

691 泉州南埔富美宫 福建省泉州市泉港区南埔镇肖厝村 正一

692 石狮永宁城隍庙 福建省泉州市石狮市永宁小东门  正一

693 石狮虎岫宫 福建省泉州市石狮市永宁镇塔石村 正一

694 石狮城隍庙 福建省泉州市石狮市城隍街 正一

695 石狮斗美宫 福建省泉州市石狮市祥芝镇祥渔村 正一

696  石狮圣母宫 福建省泉州市石狮市祥芝镇祥农村 正一

697 石狮蚶江龙显宫 福建省泉州市石狮市蚶江镇蚶江村龙祥小区 正一

698 石狮妈祖庙 福建省泉州市石狮市鸿山镇伍堡五鸿风景区内 正一

699 石狮崇福庙 福建省泉州市石狮市凤里街道大仑社区 正一

700 石狮忠仁庙 福建省泉州市石狮市蚶江镇锦潮小区71号 正一

701 石狮朝天宫 福建省泉州市石狮市永宁镇西偏村 正一

702 惠安东园龙溪庙 福建省泉州市惠安县东园镇东园村 正一

703 惠安洛阳昭惠庙 福建省泉州市惠安县洛阳镇万安村洛阳下街  正一

704 永春石玉洞 福建省泉州市永春县桃城镇留安村 正一

705 永春龙山岩 福建省泉州市永春县桃城镇桃溪村 正一

700 永春碧溪宫 福建省泉州市永春县东关镇内碧村 正一

701 永春金峰真宝殿 福建省泉州市永春五里街镇华岩社区 正一

702 永春珪头宫 福建省泉州市永春县石鼓镇东安村 正一

703 永春石鼓亭庙 福建省泉州市永春县石鼓镇石鼓社区  正一

704 永春仙林堂 福建省泉州市永春县石鼓镇石鼓村 正一

705 永春西陵宫 福建省泉州市永春县岵山镇塘溪村 正一

706 永春南山宫 福建省泉州市永春县岵山镇埔上村 正一

707 永春碧溪宫 福建省泉州市永春县东关镇内碧村 正一

708 永春宝云殿 福建省泉州市永春县湖洋镇桃美村 正一

709 永春百丈岩 福建省泉州市永春县蓬壶镇观山村 正一

710 永春三兴宫  福建省泉州市永春蓬壶镇壶中村 正一

711 永春元宝观 福建省泉州市永春桃城镇留安山  正一

712 永春城隍庙 福建省泉州市永春县城西  正一

713 永春辛田宫 福建省泉州市永春县桃城镇桃东社区 正一

714 永春攀龙宫 福建省泉州市永春县石鼓镇社山1组 正一

715 永春永善宫 福建省泉州市永春县石鼓镇桃星社区  正一

716 永春灵兴岩 福建省泉州市永春县石鼓镇吾江村 正一

717 永春万春宫 福建省泉州市永春县五里街镇仰贤村 正一

718 永春义烈殿 福建省泉州市永春县五里街镇儒林村 正一

719 永春真武殿 福建省泉州市永春县五里街镇华岩  正一

720 永春承春庙 福建省泉州市永春县石鼓镇桃场村 正一

721 永春广灵宫 福建省泉州市永春县蓬壶镇壶南村  正一

722 永春廖阳殿 福建省泉州市永春县蓬壶镇壶中村 正一

723 永春杰头宫 福建省泉州市永春县蓬壶镇壶中村  正一

724 永春灵镇庙 福建省泉州市永春县仙夹镇美寨村 正一

725 永春吉祥庵 福建省泉州市永春县东关镇溪南村 正一

726 永春昆仑洞 福建省泉州市永春县东平镇太平村 正一

727 永春云龙岩 福建省泉州市永春县桃城镇环翠社区 正一

728 永春桃源殿 福建省泉州市永春县桃城镇东风新村30号 正一

729 永春五显宫 福建省泉州市永春桃城西市场 正一

730 永春昭显岩  福建省泉州市永春蓬壶美中村  正一

731 永春万宝殿 福建省泉州市永春县蓬壶镇仙岭村  正一

732 永春桃溪宫 福建省泉州市永春县蓬壶镇都溪村 正一

733 永春显灵宫 福建省泉州市永春县蓬壶镇鹏溪村 正一

734 永春岭头宫 福建省泉州市永春县吾峰培民村 正一

